pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0050773	0.144847719414481	0.751558783925033	-0.750291343735366	-1.33094592508919	6995	4
GO:0014036	0.14687973974018	0.751558783925033	-0.583643576830807	-1.33410126311088	6681	10
GO:0043523	0.145327213737438	0.751558783925033	0.864724820730316	1.27751360129539	7345	2
GO:0001927	0.145776232358355	0.751558783925033	-0.799389489834483	-1.31476160825405	7126	3
GO:0097011	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0036006	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0046069	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0019934	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0046038	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0030818	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0043117	0.147311333026476	0.751558783925033	0.926731705370681	1.23674663248072	7360	1
GO:0043928	0.148392639146358	0.75213257406824	-0.512062316696243	-1.30762146755349	6563	15
GO:0030500	0.148373636794689	0.75213257406824	0.694609341847316	1.33556813745684	7822	6
GO:0016574	0.148582039936725	0.752414095931829	-0.492552004157772	-1.29950103677788	6480	17
GO:0032786	0.15269554378311	0.756803244443273	-0.546313343638492	-1.31467111627213	6859	12
GO:0048484	0.152162295046923	0.756803244443273	-0.644447214069097	-1.33528115866145	7117	7
GO:0030150	0.150971338966809	0.756803244443273	-0.599190211949496	-1.33108871304826	6931	9
GO:0090005	0.150199945564558	0.756803244443273	-0.707497211412068	-1.33509336663378	7173	5
GO:0016050	0.151068851268552	0.756803244443273	-0.499710846328769	-1.29974395097645	6656	16
GO:0035280	0.150140993603705	0.756803244443273	-0.491525492059325	-1.29679278764898	6548	17
GO:0032836	0.151440102733443	0.756803244443273	0.60408890009977	1.32434608837046	8254	10
GO:0035024	0.15107142196831	0.756803244443273	0.623319216070024	1.33076840707941	8170	9
GO:0051443	0.151287185870722	0.756803244443273	0.563321306143495	1.31628054264044	8385	13
GO:0006821	0.149672134227684	0.756803244443273	0.667015004705172	1.33566767522674	7965	7
GO:0035194	0.152060283996864	0.756803244443273	-0.598357877535885	-1.32923969929378	6981	9
GO:0019255	0.150906002265006	0.756803244443273	-0.599252014834802	-1.33122600688488	6928	9
GO:0006687	0.15044665553054	0.756803244443273	0.576244779141158	1.32075314372138	8285	12
GO:0060252	0.152012655251288	0.756803244443273	-0.64454972509306	-1.33549355936063	7110	7
GO:0006335	0.150437897264954	0.756803244443273	-0.746700583570253	-1.32457625596047	7265	4
