pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0043237	0.184262451916369	0.570954076360581	0.90653180113319	1.2104308884653	9244	1
GO:0008349	0.184152473319157	0.570954076360581	-0.685507362036631	-1.28886129464646	9265	5
GO:0016435	0.182142928816553	0.570954076360581	-0.906781182666986	-1.21239843079754	9075	1
GO:0008650	0.182142928816553	0.570954076360581	-0.906781182666986	-1.21239843079754	9075	1
GO:0019785	0.184043210491699	0.570954076360581	0.906601627962653	1.21052412353011	9233	1
GO:0033699	0.183936321273575	0.570954076360581	0.837927522884875	1.24935399230513	9196	2
GO:0008061	0.185648952529307	0.57282986755186	-0.559521672788126	-1.27467826880993	9295	10
GO:0004568	0.185648952529307	0.57282986755186	-0.559521672788126	-1.27467826880993	9295	10
GO:0008301	0.185467876675281	0.57282986755186	0.776520514098028	1.27068227321143	9257	3
GO:0042356	0.186196276074479	0.572844772728817	-0.836094845731044	-1.24316984285977	9309	2
GO:0050577	0.186196276074479	0.572844772728817	-0.836094845731044	-1.24316984285977	9309	2
GO:0004056	0.186434935124469	0.572844772728817	0.905394621339079	1.2089124888385	9353	1
GO:0030292	0.186856262874743	0.573338602962948	0.836144722535338	1.24669582835497	9342	2
GO:0004944	0.187776244475111	0.575358966358277	-0.835177112532046	-1.2418052868616	9388	2
GO:0015631	0.188418841884188	0.575470453691329	-0.505433957358929	-1.25792669349181	9419	14
GO:0046790	0.188785977492282	0.575470453691329	-0.620576341834074	-1.28345172612551	9477	7
GO:0034046	0.188743367052885	0.575470453691329	-0.682634372131998	-1.28345962328148	9496	5
GO:0000182	0.188858939802336	0.575470453691329	-0.773903152411298	-1.26524829443038	9458	3
GO:0030957	0.191274498064104	0.578822415049559	-0.72379669808968	-1.27727126337477	9583	4
GO:0001222	0.190956988601078	0.578822415049559	0.773414937807046	1.26560037174274	9531	3
GO:0004757	0.190381280768541	0.578822415049559	0.90361902481845	1.20654165433348	9551	1
GO:0016362	0.191019074003946	0.578822415049559	0.903269890671136	1.20607547900946	9583	1
GO:0036122	0.191019074003946	0.578822415049559	0.903269890671136	1.20607547900946	9583	1
GO:0017070	0.192115967458925	0.579536696249885	-0.573405955042091	-1.27100175256033	9634	9
GO:0034602	0.192181568853469	0.579536696249885	-0.680709069869518	-1.27983975323482	9669	5
GO:0045236	0.192300812846553	0.579536696249885	-0.68065443213165	-1.2797370257231	9675	5
GO:0070411	0.193345575026945	0.581888187495594	-0.483437416603722	-1.24537862976397	9686	16
GO:0005201	0.194552132217915	0.584719523059306	-0.385444985229453	-1.20171952162749	9534	36
GO:0001030	0.196738653147579	0.584796929398339	-0.481708349281396	-1.24092439552663	9856	16
GO:0001031	0.196738653147579	0.584796929398339	-0.481708349281396	-1.24092439552663	9856	16
GO:0001032	0.196738653147579	0.584796929398339	-0.481708349281396	-1.24092439552663	9856	16
GO:0051059	0.197196896992962	0.584796929398339	-0.539246250260624	-1.25995878909045	9862	11
GO:0016987	0.197236055278894	0.584796929398339	0.830452450787395	1.23820862362741	9861	2
GO:0005092	0.195206572021056	0.584796929398339	-0.571643924006342	-1.26709606494965	9789	9
GO:0043546	0.194933216028153	0.584796929398339	0.528268431204229	1.26328632078549	9748	13
GO:0005018	0.197032168110746	0.584796929398339	-0.615915366695539	-1.27381207958452	9891	7
GO:0032052	0.195514548758812	0.584796929398339	-0.554696473771392	-1.26368570743396	9789	10
GO:0016174	0.196956973768394	0.584796929398339	-0.539359293760875	-1.26022291730946	9850	11
GO:0000980	0.197686793437883	0.585344475859142	-0.458400224459683	-1.23226846512501	9844	19
GO:0019205	0.198263012500745	0.585604391123909	-0.677516857316079	-1.2738378932516	9975	5
GO:0034988	0.198306941539687	0.585604391123909	-0.6151413296734	-1.27221124647958	9955	7
GO:0034212	0.199839743589744	0.58776395173454	-0.490387715780851	-1.24146281824644	9975	15
GO:0008534	0.199669144759133	0.58776395173454	0.898691245710638	1.19996192261731	10017	1
GO:0045159	0.199390110218644	0.58776395173454	0.898910701460378	1.2002549471067	10003	1
GO:0048029	0.200476133317329	0.588848455671727	0.548944511470691	1.26073313018898	10020	11
GO:0045182	0.20167949334616	0.590019794363766	0.720485607594957	1.27074023796625	10062	4
GO:0004462	0.201167354332293	0.590019794363766	0.682085710865488	1.27564223142066	9994	5
GO:0086080	0.20158252446535	0.590019794363766	0.897723645359509	1.19866995100503	10113	1
GO:0016307	0.201981025120831	0.590117204868297	-0.588716355968545	-1.26327426912302	10154	8
GO:0017048	0.202820263818079	0.591783263129673	-0.416957849336208	-1.21011671868501	10024	26
GO:0004657	0.204052156469408	0.594589065208872	0.579549082202714	1.26517526638246	10171	9
GO:0004368	0.205723574625218	0.594744238856296	-0.894461734897454	-1.19592689452223	10250	1
GO:0004813	0.206195876082478	0.594744238856296	0.825481713147142	1.23079722974675	10309	2
GO:0004527	0.206538453857368	0.594744238856296	-0.548736840103189	-1.25010872570763	10341	10
GO:0042562	0.206522827894305	0.594744238856296	0.764883580584577	1.25163983342829	10308	3
GO:0004594	0.205997993981946	0.594744238856296	0.578377421774301	1.26261749200209	10268	9
GO:0004139	0.205907559842943	0.594744238856296	0.895738568350491	1.1960194113056	10330	1
GO:0005245	0.206489498156165	0.594744238856296	0.717581924285501	1.26561893202934	10302	4
GO:0008609	0.204559593810833	0.594744238856296	-0.895050275317213	-1.19671379382607	10192	1
GO:0071568	0.204900760601256	0.594744238856296	-0.894900646396936	-1.19651373468103	10209	1
GO:0017069	0.207351273942359	0.595525852053774	-0.585811522389313	-1.25704104410808	10424	8
GO:0030283	0.207203077352361	0.595525852053774	0.894960497965047	1.19498050629779	10395	1
GO:0008184	0.208012820512821	0.596342380432161	-0.486661338206611	-1.23202914147132	10383	15
GO:0043325	0.208719833151256	0.596342380432161	-0.637712205237619	-1.26235507004926	10507	6
GO:0070853	0.208513114852797	0.596342380432161	-0.893075173569548	-1.19407301311148	10389	1
GO:0017005	0.208513114852797	0.596342380432161	-0.893055223046844	-1.19404633855881	10389	1
GO:0015085	0.211460517120894	0.599907353251212	-0.761825908265666	-1.24550330113365	10590	3
GO:0004591	0.211122224444889	0.599907353251212	-0.505937703276938	-1.23469605631636	10553	13
GO:0004325	0.211603684601337	0.599907353251212	-0.891419280185141	-1.19185902523966	10543	1
GO:0000900	0.211277715744138	0.599907353251212	-0.563711964029912	-1.24951421923871	10595	9
GO:0004306	0.211095778084438	0.599907353251212	0.82275778826299	1.22673584456031	10554	2
GO:0005010	0.210861145116298	0.599907353251212	-0.891788364855159	-1.1923525044641	10506	1
GO:0031418	0.212561661354824	0.601847689807739	-0.397548741717938	-1.19235094514445	10470	30
GO:0030331	0.213229761880554	0.602963336937299	-0.39082789487859	-1.1888138085134	10485	32
GO:0017056	0.213958420873602	0.604247144957541	-0.465337370748609	-1.2166836621627	10692	17
GO:0043548	0.215735434574976	0.608484559057625	0.456858548590385	1.21836810137468	10841	21
GO:0004486	0.216295674086518	0.609283588976108	0.820064440831147	1.22272005050326	10814	2
GO:0004823	0.216731556354198	0.609730721201068	-0.759202362189015	-1.24121408588947	10854	3
GO:0046624	0.217190775681342	0.610242281607857	-0.758870846582382	-1.24067209358131	10877	3
GO:0005019	0.217516339869281	0.610377484327064	0.59134954867653	1.2511807464361	10815	8
GO:0003887	0.219479938146008	0.613357505228083	-0.382891720428193	-1.18010782155859	10786	34
GO:0005507	0.219093783727491	0.613357505228083	0.345577623153613	1.16399699683035	11570	69
GO:0045296	0.219834447628144	0.613357505228083	0.454966330450682	1.21332186063043	11047	21
GO:0005114	0.219972305284072	0.613357505228083	-0.887159843587902	-1.18616400824407	10960	1
GO:0034714	0.219972305284072	0.613357505228083	-0.887159843587902	-1.18616400824407	10960	1
GO:0004114	0.222038378498356	0.614445827291047	-0.424297598569367	-1.19448208958851	11003	23
GO:0004540	0.221619776291745	0.614445827291047	0.610024670633489	1.24976775297514	11035	7
GO:0016705	0.221891288160834	0.614445827291047	0.32380426004128	1.14635814715014	11919	94
GO:0005289	0.221895562088758	0.614445827291047	0.817071832573543	1.21825805710654	11094	2
GO:0005292	0.221895562088758	0.614445827291047	0.817071832573543	1.21825805710654	11094	2
GO:0004308	0.221692942419229	0.614445827291047	0.888127443939031	1.18585678924197	11122	1
GO:0034237	0.222766656707499	0.615686739643842	-0.602184964086755	-1.24541539775717	11183	7
GO:0004697	0.223259606564061	0.616274949110331	-0.37875940708509	-1.17440071925299	10951	35
GO:0004740	0.224109886137719	0.616977660446791	0.608508135310084	1.24666080167517	11159	7
GO:0004476	0.223905757691304	0.616977660446791	-0.885274519192403	-1.18364326301651	11156	1
GO:0015410	0.224355512889742	0.616977660446791	-0.817111734016978	-1.21494429868011	11217	2
GO:0070739	0.22627547449051	0.617072738693192	-0.816230315830674	-1.21363373862373	11313	2
GO:0004146	0.227199554822426	0.617072738693192	-0.661665536091936	-1.24403492463853	11431	5
GO:0008973	0.226635839993622	0.617072738693192	0.885733381214588	1.18266015844869	11370	1
GO:0001784	0.225374121040928	0.617072738693192	0.75494618749313	1.23537848680063	11249	3
GO:0001164	0.225662925811898	0.617072738693192	-0.62863130094108	-1.24437936645567	11360	6
GO:0047598	0.22747545049099	0.617072738693192	0.814498189472004	1.21442074278536	11373	2
